time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-03-20T22:50:20.430Z,54.294,162.8129,30,6.4,mww,,20,2.785,0.71,us,us20005bbh,2016-11-10T22:14:42.935Z,"216km S of Ust'-Kamchatsk Staryy, Russia",earthquake,4.5,1.8,,,reviewed,us,us
2016-03-19T11:26:33.230Z,17.996,-60.7019,26,6,mww,,27,1.082,1.16,us,us20005azy,2016-11-10T22:14:41.786Z,"124km ENE of Codrington, Barbuda",earthquake,6.4,1.7,,,reviewed,us,us
2016-03-19T01:35:12.170Z,51.5145,-174.1423,17,6,mww,,25,0.689,0.83,us,us20005axu,2019-05-21T07:05:24.112Z,"75km S of Atka, Alaska",earthquake,5.5,1.7,,,reviewed,us,us
2016-03-12T18:06:44.760Z,51.5648,-173.9423,19,6.3,mww,,20,0.657,0.87,us,us10004x1w,2019-05-21T07:00:55.864Z,"72km SSE of Atka, Alaska",earthquake,3.9,1.5,,,reviewed,us,us
2016-03-02T12:49:48.110Z,-4.9521,94.3299,24,7.8,mww,,20,7.009,1.14,us,us10004u1y,2018-12-04T22:30:13.007Z,"Southwest of Sumatra, Indonesia",earthquake,7.5,1.8,,,reviewed,us,us
2016-02-27T21:29:43.570Z,-51.7897,139.5956,10,6.1,mww,,44,10.307,0.61,us,us10004t7g,2016-11-10T22:14:02.480Z,"Western Indian-Antarctic Ridge",earthquake,8.8,1.7,,,reviewed,us,us
2016-02-22T06:36:59.400Z,-30.4242,-72.2967,12,6,mww,,39,0.622,1.37,us,us10004rn7,2016-11-10T22:13:35.520Z,"105km WSW of Coquimbo, Chile",earthquake,4.7,1.7,,,reviewed,us,us
2016-02-17T17:26:02.210Z,0.8597,129.0605,9,6,mww,,22,1.695,1,us,us200050wc,2016-11-10T22:12:48.774Z,"151km SE of Tobelo, Indonesia",earthquake,6,1.7,,,reviewed,us,us
2016-02-16T23:48:35.680Z,-55.7841,-125.1659,13,6.1,mww,,71,30.841,1.19,us,us200050pj,2016-11-10T22:12:42.811Z,"Southern East Pacific Rise",earthquake,12,1.8,,,reviewed,us,us
2016-02-15T15:02:32.890Z,-20.9981,-175.4788,10,6,mww,,47,5.558,0.65,us,us200050a6,2017-10-11T21:22:44.854Z,"32km WNW of Nuku`alofa, Tonga",earthquake,8.9,1.8,,,reviewed,us,us
2016-02-12T10:02:24.050Z,-9.6338,119.4013,28,6.3,mww,,39,2.971,1.14,us,us20004zp9,2017-10-11T21:22:19.137Z,"0km W of Komerda, Indonesia",earthquake,6.4,1.7,,,reviewed,us,us
2016-02-10T00:33:05.340Z,-30.5723,-71.5838,29,6.3,mww,,45,0.11,0.81,us,us20004z5b,2017-11-03T14:45:27.782Z,"36km W of Ovalle, Chile",earthquake,4.5,1.8,,,reviewed,us,us
2016-02-08T16:19:12.780Z,-6.6207,154.7421,29,6.4,mww,,11,5.865,0.63,us,us20004yr0,2016-11-10T22:11:46.147Z,"88km WSW of Panguna, Papua New Guinea",earthquake,7.7,1.7,,,reviewed,us,us
2016-02-05T19:57:27.380Z,22.9375,120.6014,23,6.4,mww,,14,0.362,1.19,us,us20004y6h,2019-04-22T15:40:37.590Z,"25km SE of Yujing, Taiwan",earthquake,4.2,1.7,,,reviewed,us,us
2016-02-01T19:00:46.280Z,-30.7539,-179.9504,391,6.2,mww,,14,2.31,1.03,us,us20004wck,2016-11-10T22:10:53.742Z,"125km NW of L'Esperance Rock, New Zealand",earthquake,8.7,1.8,,,reviewed,us,us
2016-01-31T17:38:59.950Z,-63.263,169.1485,10,6.1,mww,,75,14.512,0.62,us,us20004w6c,2016-11-10T22:10:48.238Z,"Balleny Islands region",earthquake,11.2,1.8,,,reviewed,us,us
2016-01-30T03:25:12.220Z,53.9776,158.5463,177,7.2,mww,,17,0.958,1.19,us,us20004vvx,2018-10-17T21:48:52.814Z,"88km N of Yelizovo, Russia",earthquake,5.8,1.8,,,reviewed,us,us
2016-01-26T03:10:20.750Z,-5.2952,153.2454,26,6.1,mww,,25,1.537,0.74,us,us20004uks,2016-11-10T22:10:03.221Z,"94km SSE of Taron, Papua New Guinea",earthquake,6.2,1.8,,,reviewed,us,us
2016-01-25T04:22:02.730Z,35.6493,-3.6818,12,6.3,mww,,20,2.201,0.92,us,us10004gy9,2017-10-11T21:21:23.299Z,"50km NNE of Al Hoceima, Morocco",earthquake,5.9,1.7,,,reviewed,us,us
2016-01-24T10:30:30.230Z,59.6363,-153.4051,129,7.1,mww,,19,0.72,2.11,us,us10004gqp,2019-05-21T06:24:07.696Z,"86km E of Old Iliamna, Alaska",earthquake,5,1.8,,,reviewed,us,us
2016-01-21T18:06:57.650Z,18.8239,-106.9337,10,6.6,mww,,74,2.413,0.98,us,us10004g4l,2016-11-10T22:09:24.127Z,"215km SW of Tomatlan, Mexico",earthquake,6.7,1.7,,,reviewed,us,us
2016-01-14T03:25:33.640Z,41.9723,142.781,46,6.7,mww,,22,0.281,0.98,us,us10004ebx,2017-10-11T21:20:15.178Z,"52km SE of Shizunai, Japan",earthquake,6.2,1.9,,,reviewed,us,us
2016-01-14T03:25:28.270Z,-19.7597,-63.3288,582.56,6.1,mww,,16,5.492,1.04,us,us10004ebw,2016-11-10T22:08:17.357Z,"12km WNW of Charagua, Bolivia",earthquake,7.9,4.6,,,reviewed,us,us
2016-01-11T17:08:03.920Z,44.4761,141.0867,238.81,6.2,mww,,33,1.139,0.96,us,us10004djn,2016-11-10T22:07:57.682Z,"74km NW of Rumoi, Japan",earthquake,6.9,4.1,,,reviewed,us,us
2016-01-11T16:38:05.900Z,3.8965,126.8621,13,6.5,mww,,22,3.144,0.72,us,us10004dj5,2017-10-11T21:20:04.527Z,"227km SE of Sarangani, Philippines",earthquake,4.2,1.5,,,reviewed,us,us
2016-01-05T09:34:14.620Z,-54.2906,-136.2603,10,6,mww,,71,30.75,0.67,us,us10004bgk,2016-11-10T22:07:11.921Z,"Pacific-Antarctic Ridge",earthquake,12.8,1.8,,,reviewed,us,us
2016-01-03T23:05:22.270Z,24.8036,93.6505,55,6.7,mww,,16,1.794,1.01,us,us10004b2n,2019-07-09T17:29:53.711Z,"30km W of Imphal, India",earthquake,4.5,1.8,,,reviewed,us,us
2016-01-01T02:00:39.950Z,-50.5575,139.4489,10,6.3,mww,,19,9.361,0.88,us,us10004ant,2016-11-10T22:06:45.862Z,"Western Indian-Antarctic Ridge",earthquake,6.9,1.6,,,reviewed,us,us
2015-12-25T19:14:47.190Z,36.4935,71.1263,206,6.3,mww,,17,0.77,0.91,us,us100049i1,2017-10-16T18:26:41.474Z,"42km WSW of Ashkasham, Afghanistan",earthquake,5,1.8,,,reviewed,us,us
2015-12-24T19:44:03.130Z,-55.755,-123.1158,12.28,6.2,mww,,36,27.97,1.24,us,us100049ce,2016-11-10T22:05:44.071Z,"Southern East Pacific Rise",earthquake,12,3.2,,,reviewed,us,us
2015-12-20T18:47:36.610Z,3.6455,117.6359,14,6.1,mww,,70,1.748,0.84,us,us100048hc,2017-10-11T21:19:11.224Z,"38km N of Tarakan, Indonesia",earthquake,5.4,1.7,,,reviewed,us,us
2015-12-19T02:10:53.360Z,-18.3819,169.3857,10,6,mww,,22,3.125,0.87,us,us1000489i,2016-11-10T22:05:06.599Z,"129km N of Isangel, Vanuatu",earthquake,6.8,1.7,,,reviewed,us,us
2015-12-17T19:49:53.050Z,15.8015,-93.633,85,6.6,mww,,35,0.41,1.37,us,us100047zq,2017-10-11T21:18:56.398Z,"12km SW of Tres Picos, Mexico",earthquake,4.9,1.8,,,reviewed,us,us
2015-12-09T12:58:01.780Z,-16.7374,175.2475,10,6.1,mww,,65,2.861,0.8,us,us20004fuz,2016-11-10T22:04:05.897Z,"255km WNW of Lautoka, Fiji",earthquake,7.8,1.8,,,reviewed,us,us
2015-12-09T10:21:48.530Z,-4.1064,129.5079,21,6.9,mww,,14,2.979,0.86,us,us20004ft7,2017-10-11T21:18:43.911Z,"107km SE of Amahai, Indonesia",earthquake,5.8,1.7,,,reviewed,us,us
2015-12-07T07:50:05.950Z,38.2107,72.7797,22,7.2,mww,,18,1.116,0.94,us,us100044k6,2018-10-17T21:00:01.707Z,"104km W of Murghob, Tajikistan",earthquake,5.5,1.7,,,reviewed,us,us
2015-12-04T22:25:00.110Z,-47.6165,85.0913,35,7.1,mww,,8,10.034,1.42,us,us100043z2,2018-10-17T20:59:50.291Z,"Southeast Indian Ridge",earthquake,8,1.8,,,reviewed,us,us
2015-11-27T21:00:22.920Z,-24.828,-70.6009,34,6.2,mww,,44,0.269,1.2,us,us100041t7,2016-11-10T22:02:26.458Z,"64km N of Taltal, Chile",earthquake,5.6,1.7,,,reviewed,us,us
2015-11-26T05:45:18.400Z,-9.1825,-71.2574,602.75,6.7,mww,,19,2.033,1.06,us,us100041f1,2016-11-10T22:02:15.403Z,"125km SSW of Tarauaca, Brazil",earthquake,8.8,3.2,,,reviewed,us,us
2015-11-24T22:50:54.370Z,-10.0598,-71.0184,620.56,7.6,mww,,10,2.852,1,us,us100040x6,2017-11-14T17:06:30.903Z,"211km S of Tarauaca, Brazil",earthquake,8.5,3.1,,,reviewed,us,us
2015-11-24T22:45:38.880Z,-10.5372,-70.9437,606.21,7.6,mww,,10,3.287,1.36,us,us100040ww,2017-11-14T17:04:37.860Z,"173km WNW of Iberia, Peru",earthquake,8.5,3.2,,,reviewed,us,us
2015-11-24T13:21:35.730Z,18.7787,145.2659,586.88,6,mww,,11,2.461,0.82,us,us100040q8,2016-11-10T22:01:59.213Z,"42km W of Agrihan, Northern Mariana Islands",earthquake,9.1,3.5,,,reviewed,us,us
2015-11-21T09:06:13.460Z,-7.1484,129.9375,82,6.1,mww,,17,4.79,0.87,us,us1000402t,2016-11-10T22:01:31.679Z,"176km WNW of Saumlaki, Indonesia",earthquake,5.8,1.6,,,reviewed,us,us
2015-11-18T18:31:04.570Z,-8.8994,158.4217,12.59,6.8,mww,,19,1.599,0.85,us,us10003zcp,2017-10-11T21:17:41.286Z,"115km SW of Dadali, Solomon Islands",earthquake,7.7,2.7,,,reviewed,us,us
2015-11-17T07:10:07.300Z,38.67,20.6,11,6.5,mww,,,,0.98,us,us10003ywp,2018-03-13T01:20:22.901Z,"10km WSW of Nidri, Greece",earthquake,4.6,3,,,reviewed,ath,us
2015-11-13T20:51:31.030Z,31.0009,128.8729,12,6.7,mww,,17,1.444,1.25,us,us10003y71,2016-11-10T22:00:33.333Z,"140km WSW of Makurazaki, Japan",earthquake,5.9,1.7,,,reviewed,us,us
2015-11-11T02:46:19.830Z,-29.5097,-72.0585,10,6.9,mww,,43,0.821,1.18,us,us10003x9g,2017-10-11T21:17:03.250Z,"84km NW of Coquimbo, Chile",earthquake,5.1,1.7,,,reviewed,us,us
2015-11-11T01:54:38.570Z,-29.5067,-72.0068,12,6.9,mww,,32,0.784,1.08,us,us10003x8t,2017-10-11T21:16:44.165Z,"81km NW of Coquimbo, Chile",earthquake,4.3,1.7,,,reviewed,us,us
2015-11-09T16:03:46.070Z,51.6394,-173.0746,15,6.5,mww,,39,0.897,0.86,us,us10003vyx,2019-05-21T05:47:02.477Z,"99km SE of Atka, Alaska",earthquake,2.4,1.8,,,reviewed,us,us
2015-11-08T16:47:02.160Z,6.8431,94.648,10,6.6,mww,,31,2.792,1.23,us,us10003vry,2016-11-10T21:59:31.230Z,"128km NW of Sabang, Indonesia",earthquake,5.6,1.7,,,reviewed,us,us
2015-11-07T07:31:43.870Z,-30.8796,-71.4519,46,6.8,mww,,41,0.258,0.76,us,us10003vgt,2019-07-13T02:44:22.405Z,"39km SW of Ovalle, Chile",earthquake,4.4,1.8,,,reviewed,us,us
2015-11-07T07:04:31.380Z,-29.4642,-72.3015,13,6.2,mww,,111,1.029,0.79,us,us10003vgi,2016-11-10T21:58:54.887Z,"107km WNW of Coquimbo, Chile",earthquake,6.5,1.8,,,reviewed,us,us
2015-11-04T03:44:15.190Z,-8.3381,124.8754,20,6.5,mww,,21,1.53,0.83,us,us200041ty,2017-10-11T21:16:19.488Z,"80km WNW of Dili, East Timor",earthquake,5.4,1.8,,,reviewed,us,us
2015-10-26T09:09:42.560Z,36.5244,70.3676,231,7.5,mww,,18,0.622,1.43,us,us10003re5,2019-06-26T23:31:59.098Z,"45km E of Farkhar, Afghanistan",earthquake,6.7,1.9,,,reviewed,us,us
2015-10-23T04:04:18.140Z,-45.8146,37.1711,10,6,mww,,23,10.221,0.94,us,us10003qvh,2016-11-10T21:57:00.413Z,"129km NNW of Marion Island, Prince Edward Islands",earthquake,9.5,1.7,,,reviewed,us,us
2015-10-23T01:40:06.320Z,-54.2258,6.1653,11,6.2,mww,,38,17.944,0.8,us,us10003qvc,2016-11-10T21:56:59.163Z,"183km E of Bouvet Island, Bouvet Island",earthquake,10.8,1.8,,,reviewed,us,us
2015-10-20T21:52:02.560Z,-14.8595,167.3028,135,7.1,mww,,11,0.592,1.02,us,us10003q0q,2017-11-14T16:59:44.723Z,"34km NE of Port-Olry, Vanuatu",earthquake,4.3,1.8,,,reviewed,us,us
2015-10-18T16:18:35.520Z,-16.2018,-173.2608,12,6,mww,,23,10.603,1.01,us,us10003pie,2016-11-10T21:56:24.693Z,"59km ESE of Hihifo, Tonga",earthquake,9.4,1.7,,,reviewed,us,us
2015-10-14T05:43:08.300Z,48.8595,156.2259,12,6,mww,,48,4.355,1.34,us,us10003nib,2016-11-10T21:56:04.118Z,"202km S of Severo-Kuril'sk, Russia",earthquake,7.6,1.7,,,reviewed,us,us
2015-10-11T00:58:27.170Z,-54.4856,-135.708,10,6.1,mww,,27,30.68,0.86,us,us10003mrv,2016-11-10T21:55:41.453Z,"Pacific-Antarctic Ridge",earthquake,6.2,1.7,,,reviewed,us,us
2015-09-26T02:51:18.830Z,-30.8148,-71.3217,46,6.3,mww,,17,0.304,0.91,us,us20003p9y,2017-10-11T21:14:12.312Z,"26km SSW of Ovalle, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-24T15:53:27.740Z,-0.6212,131.2622,18,6.6,mww,,13,2.486,1.13,us,us20003nqr,2017-10-11T21:13:50.740Z,"29km N of Sorong, Indonesia",earthquake,6.4,1.7,,,reviewed,us,us
2015-09-22T07:13:00.520Z,-31.4441,-71.2653,58,6,mww,,13,0.779,0.99,us,us20003msd,2016-11-10T21:53:19.705Z,"22km NNW of Illapel, Chile",earthquake,5.2,1.8,,,reviewed,us,us
2015-09-21T17:40:00.060Z,-31.7275,-71.3792,35,6.6,mww,,14,1.064,0.79,us,us20003mi0,2017-10-11T21:13:38.330Z,"22km WSW of Illapel, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-21T05:39:34.910Z,-31.5757,-71.7431,30,6.1,mww,,27,0.903,1.08,us,us20003mcj,2016-11-10T21:53:04.187Z,"55km W of Illapel, Chile",earthquake,3.8,1.7,,,reviewed,us,us
2015-09-19T12:52:20.920Z,-32.3335,-72.0629,18,6.2,mww,,60,0.775,1.19,us,us20003luw,2016-11-10T21:52:52.152Z,"79km W of La Ligua, Chile",earthquake,4.9,1.8,,,reviewed,us,us
2015-09-19T05:06:47.500Z,-29.6411,-72.077,6,6.1,mww,,95,0.779,0.81,us,us20003lql,2016-11-10T21:52:46.416Z,"78km WNW of Coquimbo, Chile",earthquake,4.6,1.7,,,reviewed,us,us
2015-09-18T15:59:42.640Z,15.2767,-45.9886,10,6,mww,,37,13.328,0.94,us,us20003lc6,2016-11-10T21:52:38.153Z,"Northern Mid-Atlantic Ridge",earthquake,9.4,1.8,,,reviewed,us,us
2015-09-18T09:10:44.730Z,-32.3681,-72.2292,8,6.2,mww,,48,0.821,0.95,us,us20003l5d,2016-11-10T21:52:35.406Z,"93km NW of Valparaiso, Chile",earthquake,4.4,1.7,,,reviewed,us,us
2015-09-17T04:10:27.780Z,-31.5173,-71.804,23,6.7,mww,,35,0.853,0.91,us,us20003kfv,2017-10-11T21:13:15.161Z,"61km WNW of Illapel, Chile",earthquake,4.2,1.7,,,reviewed,us,us
2015-09-17T03:55:15.430Z,-31.4244,-71.6876,27,6.5,mww,,62,0.749,0.65,us,us20003kfj,2017-10-11T21:13:02.863Z,"54km WNW of Illapel, Chile",earthquake,2.2,1.8,,,reviewed,us,us
2015-09-17T01:41:05.870Z,-31.1043,-71.6504,42.32,6.4,mww,,60,0.429,0.57,us,us20003kcn,2017-10-11T21:12:52.864Z,"70km SW of Ovalle, Chile",earthquake,5.3,3.8,,,reviewed,us,us
2015-09-16T23:18:41.850Z,-31.5622,-71.4262,28.41,7,mww,,13,0.903,0.93,us,us20003k7w,2018-05-04T21:17:11.199Z,"25km WNW of Illapel, Chile",earthquake,4.3,3,,,reviewed,us,us
2015-09-16T23:16:09.440Z,-31.6,-71.9189,35,6.1,mb,,98,0.954,0.76,us,us20003k83,2017-10-11T21:12:25.592Z,"71km W of Illapel, Chile",earthquake,5.3,1.8,0.051,146,reviewed,us,us
2015-09-16T23:03:56.560Z,-31.7502,-71.7425,19.1,6.1,mwr,,93,1.077,0.95,us,us20003k7m,2015-12-12T00:42:57.040Z,"56km WSW of Illapel, Chile",earthquake,3.2,3.3,,,reviewed,us,guc
2015-09-16T22:59:15.000Z,-31.618,-71.745,26.7,6.4,mb,,,,0.72,us,us20003k8b,2018-12-27T20:18:02.149Z,"55km W of Illapel, Chile",earthquake,6,3.6,0.081,60,reviewed,guc,us
2015-09-16T22:54:32.860Z,-31.5729,-71.6744,22.44,8.3,mww,,19,0.684,1.02,us,us20003k7a,2019-08-30T16:26:29.957Z,"48km W of Illapel, Chile",earthquake,4.7,3.2,,,reviewed,us,us
2015-09-16T14:03:22.110Z,-6.0114,151.4768,6,6.1,mww,,13,1.933,0.92,us,us20003jyz,2016-11-10T21:52:14.261Z,"156km ESE of Kimbe, Papua New Guinea",earthquake,4.6,1.5,,,reviewed,us,us
2015-09-16T07:40:58.690Z,1.8841,126.4288,41.55,6.3,mww,,19,1.449,0.99,us,us20003jwc,2016-11-10T21:52:11.505Z,"146km ENE of Bitung, Indonesia",earthquake,6.4,3.7,,,reviewed,us,us
2015-09-13T08:14:08.560Z,24.913,-109.6226,10,6.7,mww,,123,1.256,0.65,us,us20003j4u,2017-10-11T21:11:13.504Z,"95km SW of Topolobampo, Mexico",earthquake,6.6,2,,,reviewed,us,us
2015-09-10T10:26:44.810Z,52.0985,-169.5349,20,6,mww,,61,0.698,1.45,us,us20003hq5,2019-05-21T05:10:55.294Z,"98km SE of Yunaska Island, Alaska",earthquake,5.3,1.8,,,reviewed,us,us
2015-09-07T09:13:56.600Z,-32.8199,-177.8599,17,6.3,mww,,56,3.564,1.47,us,us20003h2m,2016-11-10T21:50:59.611Z,"182km SSE of L'Esperance Rock, New Zealand",earthquake,7.3,1.2,,,reviewed,us,us
2015-09-07T08:46:09.050Z,-24.2427,179.1278,535,6,mww,,21,5.634,1.1,us,us20003h2i,2016-11-10T21:50:58.449Z,"South of the Fiji Islands",earthquake,8.7,1.9,,,reviewed,us,us
2015-09-01T15:25:09.520Z,31.1806,141.6,8,6,mww,,19,2.452,0.8,us,us20003feg,2016-11-10T21:50:12.425Z,"270km SE of Hachijo-jima, Japan",earthquake,8.2,1.7,,,reviewed,us,us
2015-08-24T09:41:26.630Z,-30.6502,-178.7298,228,6,mww,,59,1.563,1.32,us,us100034fl,2016-11-10T21:49:57.495Z,"88km N of L'Esperance Rock, New Zealand",earthquake,8.5,1.9,,,reviewed,us,us
2015-08-15T07:47:06.500Z,-10.8968,163.8226,8,6.4,mww,,21,4.08,0.64,us,us100032k6,2016-11-10T21:49:49.541Z,"213km ESE of Kirakira, Solomon Islands",earthquake,6.3,1.7,,,reviewed,us,us
2015-08-13T10:39:53.840Z,-37.0152,78.0623,10,6,mww,,38,0.873,1.4,us,us100031wx,2016-11-10T21:49:41.698Z,"102km NNE of Amsterdam Island, France",earthquake,8.1,1.8,,,reviewed,us,us
2015-08-12T18:49:24.080Z,-9.3293,157.8772,6.43,6.5,mww,,16,2.045,1.19,us,us100031me,2016-11-10T21:49:40.582Z,"177km SE of Gizo, Solomon Islands",earthquake,4.8,2.6,,,reviewed,us,us
2015-08-10T04:12:15.810Z,-9.3438,158.0525,22,6.6,mww,,20,1.872,1.01,us,us100030pg,2017-10-11T21:11:01.434Z,"179km SW of Dadali, Solomon Islands",earthquake,6.7,1.5,,,reviewed,us,us
2015-08-06T23:59:46.290Z,-26.4576,-178.2511,269,6,mww,,13,2.791,1.08,us,us10002zz0,2016-11-10T21:49:21.559Z,"South of the Fiji Islands",earthquake,7.8,1.8,,,reviewed,us,us
2015-07-29T02:35:59.449Z,59.8935,-153.1962,119.3,6.4,mw,,,,0.84,ak,ak0159nc9dk8,2019-05-21T04:40:59.120Z,"70km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2015-07-27T21:41:21.710Z,-2.6286,138.5277,48,7,mww,,12,6.278,1.2,us,us200030kn,2018-10-17T20:59:06.482Z,"228km W of Abepura, Indonesia",earthquake,6.7,1.8,,,reviewed,us,us
2015-07-27T04:49:46.400Z,52.376,-169.4458,29,6.9,mww,,39,0.444,1.12,us,us200030aq,2019-05-21T04:37:56.814Z,"73km SSW of Nikolski, Alaska",earthquake,4.5,1.8,,,reviewed,us,us
2015-07-18T02:27:33.820Z,-10.4012,165.1409,11,7,mww,,22,5.205,1.09,us,us20002yaw,2017-11-14T16:45:10.395Z,"83km WNW of Lata, Solomon Islands",earthquake,7.2,1.7,,,reviewed,us,us
2015-07-16T15:16:33.780Z,13.8672,-58.5479,20,6.5,mww,,20,1.218,0.97,us,us20002xx1,2016-11-10T21:48:56.158Z,"127km NE of Bathsheba, Barbados",earthquake,3.3,1.8,,,reviewed,us,us
2015-07-10T04:12:42.540Z,-9.307,158.403,12,6.7,mww,,11,1.529,1.11,us,us20002whh,2017-10-11T21:09:15.666Z,"155km SSW of Dadali, Solomon Islands",earthquake,7.4,1.7,,,reviewed,us,us
2015-07-07T05:10:28.120Z,43.9097,147.9748,49,6.3,mww,,33,3.887,1.26,us,us20002vm7,2016-11-10T21:48:39.045Z,"101km E of Shikotan, Russia",earthquake,7.3,1.9,,,reviewed,us,us
2015-07-03T06:43:21.540Z,10.1691,125.8907,32,6.1,mww,,19,3.095,1.03,us,us10002n6s,2017-10-11T21:09:06.763Z,"23km NW of Santa Monica, Philippines",earthquake,7.2,1.8,,,reviewed,us,us
2015-07-03T01:07:47.290Z,37.4593,78.1542,20,6.4,mww,,15,4.272,1.03,us,us10002n4w,2017-10-11T21:08:56.235Z,"97km SE of Yilkiqi, China",earthquake,6.7,1.7,,,reviewed,us,us
2015-07-01T19:35:21.460Z,-10.9911,162.5558,12,6,mww,,24,2.995,0.77,us,us10002mw0,2017-10-11T21:08:47.400Z,"91km SE of Kirakira, Solomon Islands",earthquake,7.7,1.7,,,reviewed,us,us
2015-06-30T03:39:29.410Z,-5.4513,151.5457,43,6,mww,,20,1.395,0.8,us,us10002mhg,2016-11-10T21:48:28.420Z,"145km SSW of Kokopo, Papua New Guinea",earthquake,6.6,1.8,,,reviewed,us,us
2015-06-25T18:45:57.450Z,-32.0722,-178.3241,10,6,mww,,57,2.838,1.32,us,us10002lne,2016-11-10T21:48:21.237Z,"89km SE of L'Esperance Rock, New Zealand",earthquake,8.7,1.7,,,reviewed,us,us
2015-06-23T12:18:30.270Z,27.7375,139.7254,460,6.5,mww,,11,2.277,0.98,us,us10002l37,2016-11-10T21:48:17.734Z,"256km WNW of Chichi-shima, Japan",earthquake,8.6,1.9,,,reviewed,us,us
2015-06-21T21:28:16.270Z,-20.4307,-178.3276,562.61,6,mww,,18,4.341,0.68,us,us10002kra,2016-11-10T21:48:15.377Z,"45km ENE of Ndoi Island, Fiji",earthquake,9.1,3.7,,,reviewed,us,us
2015-06-20T02:10:07.100Z,-36.3601,-73.812,11,6.4,mww,,51,2.039,1.03,us,us10002ke8,2016-11-10T21:48:11.906Z,"73km WNW of Talcahuano, Chile",earthquake,7.1,1.7,,,reviewed,us,us
2015-06-17T12:51:32.790Z,-35.3639,-17.1605,10,7,mww,,34,21.859,1.16,us,us20002qn7,2017-11-14T16:42:34.304Z,"Southern Mid-Atlantic Ridge",earthquake,10.7,1.7,,,reviewed,us,us
2015-06-12T11:07:08.040Z,-15.6758,-173.0098,48,6,mww,,21,2.122,1.19,us,us20002pak,2016-11-10T21:48:01.091Z,"84km ENE of Hihifo, Tonga",earthquake,7,1.8,,,reviewed,us,us
2015-06-10T13:52:09.770Z,-22.4,-68.4323,124,6,mww,,20,0.49,1.13,us,us20002nkt,2016-11-10T21:47:56.593Z,"52km E of Calama, Chile",earthquake,6.5,1.8,,,reviewed,us,us
2015-06-08T06:01:08.300Z,41.5615,142.0308,42,6.1,mww,,54,0.956,1.14,us,us20002mvq,2017-10-11T21:08:29.858Z,"74km ENE of Mutsu, Japan",earthquake,6.8,1.9,,,reviewed,us,us
2015-06-04T23:15:43.910Z,5.9867,116.5409,10,6,mww,,20,6.431,1.03,us,us20002m5s,2017-10-11T21:08:17.638Z,"14km WNW of Ranau, Malaysia",earthquake,5.1,1.6,,,reviewed,us,us
2015-05-30T18:49:07.340Z,30.7856,142.9722,6.05,6.2,mww,,12,3.549,0.81,us,us20002kpm,2016-11-10T21:47:47.677Z,"Izu Islands, Japan region",earthquake,6.3,2.5,,,reviewed,us,us
2015-05-30T17:18:35.040Z,-15.7216,-173.3817,10,6,mwc,,44,2.377,1.14,us,us20002kp6,2016-11-10T21:47:47.100Z,"46km ENE of Hihifo, Tonga",earthquake,4.1,1.7,,,reviewed,us,gcmt
2015-05-30T11:23:02.110Z,27.8386,140.4931,664,7.8,mww,,12,1.675,1.12,us,us20002ki3,2019-07-27T17:50:38.622Z,"189km WNW of Chichi-shima, Japan",earthquake,9.2,1.9,,,reviewed,us,us
2015-05-29T07:00:09.634Z,56.594,-156.4301,72.6,6.8,mw,,,,0.85,ak,ak0156uj8rk3,2019-05-21T04:07:32.389Z,"99km NNW of Chirikof Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2015-05-24T14:38:59.510Z,-19.3933,-175.9627,10,6.2,mww,,60,5.711,0.99,us,us10002bx8,2016-11-10T21:47:41.472Z,"175km WNW of Pangai, Tonga",earthquake,7.6,1.7,,,reviewed,us,us
2015-05-24T04:53:23.630Z,-16.855,-14.1708,10,6.3,mww,,16,7.862,0.9,us,us10002bvx,2016-11-10T21:47:40.888Z,"Southern Mid-Atlantic Ridge",earthquake,7.8,1.6,,,reviewed,us,us
2015-05-22T23:59:33.770Z,-11.1093,163.2154,10,6.8,mww,,18,3.619,0.81,us,us10002bpw,2016-11-10T21:47:39.788Z,"159km ESE of Kirakira, Solomon Islands",earthquake,7.6,1.7,,,reviewed,us,us
2015-05-22T21:45:19.480Z,-11.0559,163.6959,11.19,6.9,mww,,22,4.024,1.37,us,us10002bnk,2016-11-10T21:47:39.262Z,"205km ESE of Kirakira, Solomon Islands",earthquake,7.2,3.1,,,reviewed,us,us
2015-05-20T22:48:53.420Z,-10.8759,164.1694,11,6.8,mww,,15,4.395,0.72,us,us10002b03,2016-11-10T21:47:38.141Z,"182km W of Lata, Solomon Islands",earthquake,5.3,1.7,,,reviewed,us,us
2015-05-20T00:30:54.700Z,-19.3021,-175.5247,203,6,mww,,31,6.287,1.19,us,us10002anx,2016-11-10T21:47:36.481Z,"135km WNW of Pangai, Tonga",earthquake,8.2,1.8,,,reviewed,us,us
2015-05-19T15:25:21.080Z,-54.3312,-132.1618,7.2,6.7,mww,,24,31.555,0.91,us,us10002aj3,2016-11-10T21:47:35.920Z,"Pacific-Antarctic Ridge",earthquake,10.3,3,,,reviewed,us,us
